Time	EMG	Muscle Force
0.089	0.932746	0.217617
0.09	0.529486	0.217617
0.091	0.00916485	0.217617
0.092	-0.453186	0.217617
0.093	-0.583207	0.217617
0.094	-0.462327	0.217617
0.095	-0.383316	0.217617
0.096	-0.166292	0.217617
0.097	0.00679967	0.217617
0.098	1.00285	0.217617
0.099	1.55614	0.217617
0.1	0.506233	0.217617
0.101	-1.20273	0.217617
0.102	-2.09647	0.217617
0.103	-0.5693	0.217617
0.104	0.679271	0.217617
0.105	0.949493	0.217617
0.106	0.791784	0.217617
0.107	0.368685	0.217617
0.108	-0.10348	0.217617
0.109	-0.449901	0.217617
0.11	-0.549722	0.217617
0.111	-0.446159	0.217617
0.112	-0.332434	0.217617
0.113	-0.139728	0.217617
0.114	0.226284	0.217617
0.115	1.29198	0.217617
0.116	1.40649	0.217617
0.117	-0.0915182	0.217617
0.118	-1.57795	0.217617
0.119	-1.84694	0.217617
0.12	-0.0239081	0.217617
0.121	0.806377	0.217617
0.122	0.906313	0.217617
0.123	0.629342	0.217617
0.124	0.245566	0.217617
0.125	-0.120085	0.217617
0.126	-0.448303	0.217617
0.127	-0.543081	0.217617
0.128	-0.485026	0.217617
0.129	-0.305416	0.217617
0.13	-0.120506	0.217617
0.131	0.525784	0.217617
0.132	1.43469	0.217617
0.133	1.10678	0.217617
0.134	-0.48898	0.217617
0.135	-1.91483	0.217617
0.136	-1.43357	0.217617
0.137	0.448581	0.217617
0.138	1.03671	0.217617
0.139	0.847022	0.217617
0.14	0.386607	0.217617
0.141	-0.0296852	0.217617
0.142	-0.330352	0.217617
0.143	-0.506078	0.217617
0.144	-0.441656	0.217617
0.145	-0.277475	0.217617
0.146	-0.0828519	0.217617
0.147	-0.0495042	0.217617
0.148	0.773599	0.217617
0.149	1.46504	0.217617
0.15	0.594498	0.217617
0.151	-1.123	0.217617
0.152	-2.06535	0.217236
0.153	-0.591906	0.217617
0.154	0.732653	0.217236
0.155	0.943096	0.217236
0.156	0.760932	0.217236
0.157	0.310552	0.217236
0.158	-0.122096	0.217236
0.159	-0.408064	0.217236
0.16	-0.510348	0.217236
0.161	-0.450918	0.217236
0.162	-0.307266	0.217236
0.163	-0.121505	0.217236
0.164	0.159331	0.217236
0.165	1.25102	0.217236
0.166	1.43565	0.217236
0.167	0.00609062	0.217236
0.168	-1.62939	0.217236
0.169	-2.00506	0.217236
0.17	0.0050445	0.217617
0.171	0.943034	0.217236
0.172	0.99107	0.217617
0.173	0.700569	0.217617
0.174	0.157448	0.217236
0.175	-0.318956	0.217617
0.176	-0.534081	0.217236
0.177	-0.462716	0.217617
0.178	-0.359671	0.217236
0.179	-0.234357	0.217236
0.18	-0.139752	0.217617
0.181	0.432187	0.217236
0.182	1.44016	0.217236
0.183	1.18416	0.217236
0.184	-0.504294	0.217236
0.185	-1.92086	0.217236
0.186	-1.50628	0.217236
0.187	0.385665	0.217617
0.188	0.977554	0.217236
0.189	0.915671	0.217236
0.19	0.535269	0.217236
0.191	0.0597082	0.217236
0.192	-0.383824	0.217236
0.193	-0.601466	0.217236
0.194	-0.456913	0.217236
0.195	-0.273377	0.217236
0.196	-0.134058	0.217236
0.197	-0.106984	0.217236
0.198	0.786077	0.217236
0.199	1.52515	0.217236
0.2	0.70218	0.217236
0.201	-1.05154	0.217236
0.202	-2.09812	0.217236
0.203	-0.771308	0.217236
0.204	0.6939	0.217236
0.205	0.989704	0.217617
0.206	0.820989	0.217617
0.207	0.39045	0.217617
0.208	-0.102603	0.217617
0.209	-0.468531	0.217617
0.21	-0.614302	0.217617
0.211	-0.489303	0.217617
0.212	-0.265838	0.217617
0.213	-0.0376569	0.217617
0.214	0.171502	0.217617
0.215	1.24015	0.217617
0.216	1.44504	0.217617
0.217	0.0115852	0.217617
0.218	-1.60576	0.217617
0.219	-1.99345	0.217617
0.22	-0.083173	0.217617
0.221	0.860119	0.217617
0.222	1.02244	0.217617
0.223	0.74168	0.217617
0.224	0.169724	0.217617
0.225	-0.295607	0.217617
0.226	-0.46879	0.217617
0.227	-0.456416	0.217617
0.228	-0.374753	0.217617
0.229	-0.275727	0.217617
0.23	-0.155647	0.217617
0.231	0.371628	0.217617
0.232	1.34342	0.217617
0.233	1.22353	0.217617
0.234	-0.352457	0.217617
0.235	-1.79561	0.217617
0.236	-1.56967	0.217617
0.237	0.329648	0.217617
0.238	0.926806	0.217617
0.239	0.866518	0.217617
0.24	0.506532	0.217617
0.241	0.029773	0.217617
0.242	-0.33823	0.217617
0.243	-0.474843	0.217617
0.244	-0.412609	0.217617
0.245	-0.272099	0.217617
0.246	-0.15858	0.217617
0.247	-0.139982	0.217617
0.248	0.631069	0.217617
0.249	1.42022	0.217617
0.25	0.791245	0.217617
0.251	-0.88316	0.217617
0.252	-1.95994	0.217617
0.253	-0.843919	0.217617
0.254	0.636513	0.217617
0.255	0.945834	0.217617
0.256	0.778011	0.217617
0.257	0.310147	0.217617
0.258	-0.160171	0.217617
0.259	-0.425977	0.217617
0.26	-0.434903	0.217617
0.261	-0.299258	0.217617
0.262	-0.272377	0.217617
0.263	-0.144113	0.217617
0.264	0.0251604	0.217617
0.265	0.986364	0.217617
0.266	1.34028	0.217617
0.267	0.241161	0.217617
0.268	-1.27528	0.217617
0.269	-1.90065	0.217617
0.27	-0.181824	0.217617
0.271	0.779905	0.217617
0.272	0.869614	0.217617
0.273	0.573862	0.217617
0.274	0.220742	0.217617
0.275	-0.11914	0.217617
0.276	-0.385106	0.217617
0.277	-0.463358	0.217617
0.278	-0.432237	0.217617
0.279	-0.334499	0.217617
0.28	-0.185191	0.217617
0.281	0.362982	0.217617
0.282	1.4287	0.217617
0.283	1.33257	0.217617
0.284	-0.342601	0.217617
0.285	-1.85707	0.217617
0.286	-1.73017	0.217617
0.287	0.210218	0.217617
0.288	0.980381	0.217617
0.289	0.998789	0.217617
0.29	0.60986	0.217617
0.291	0.126924	0.217617
0.292	-0.337382	0.217617
0.293	-0.581641	0.217617
0.294	-0.525714	0.217617
0.295	-0.345211	0.217236
0.296	-0.18506	0.217617
0.297	-0.141551	0.217617
0.298	0.702528	0.217617
0.299	1.59205	0.217617
0.3	0.901241	0.217617
0.301	-0.903294	0.217236
0.302	-2.04085	0.217617
0.303	-1.01503	0.217617
0.304	0.538788	0.217617
0.305	0.928458	0.217617
0.306	0.799512	0.217617
0.307	0.474239	0.217617
0.308	0.0481926	0.217617
0.309	-0.383734	0.217617
0.31	-0.576785	0.217617
0.311	-0.510005	0.217617
0.312	-0.333597	0.217236
0.313	-0.0992292	0.217617
0.314	0.0703143	0.217617
0.315	1.07669	0.217617
0.316	1.45276	0.217617
0.317	0.228084	0.217617
0.318	-1.35885	0.217617
0.319	-1.95471	0.217617
0.32	-0.265405	0.217617
0.321	0.762237	0.217617
0.322	0.942468	0.217617
0.323	0.715427	0.217617
0.324	0.261595	0.217617
0.325	-0.214789	0.217617
0.326	-0.471483	0.217617
0.327	-0.510542	0.217617
0.328	-0.406205	0.217617
0.329	-0.223451	0.217617
0.33	-0.0994825	0.217617
0.331	0.273223	0.217617
0.332	1.26	0.217617
0.333	1.25751	0.217617
0.334	-0.212382	0.217617
0.335	-1.64232	0.217617
0.336	-1.65532	0.217617
0.337	0.181603	0.217617
0.338	0.807767	0.217617
0.339	0.836827	0.217617
0.34	0.519534	0.217617
0.341	0.14536	0.217617
0.342	-0.15292	0.217617
0.343	-0.369331	0.217617
0.344	-0.452728	0.217617
0.345	-0.454531	0.217617
0.346	-0.349721	0.217617
0.347	-0.197942	0.217617
0.348	0.648425	0.217617
0.349	1.55993	0.217617
0.35	1.00342	0.217236
0.351	-0.770752	0.217617
0.352	-1.97482	0.217617
0.353	-1.14333	0.217617
0.354	0.538873	0.217236
0.355	0.965419	0.217617
0.356	0.820246	0.217617
0.357	0.385061	0.217617
0.358	-0.065823	0.217236
0.359	-0.367379	0.217617
0.36	-0.485622	0.217617
0.361	-0.430803	0.217617
0.362	-0.304415	0.217617
0.363	-0.0807347	0.217617
0.364	0.0628021	0.217617
0.365	0.944758	0.217617
0.366	1.33466	0.217617
0.367	0.293887	0.217617
0.368	-1.20917	0.217236
0.369	-1.90213	0.217617
0.37	-0.356436	0.217617
0.371	0.723197	0.217617
0.372	0.934525	0.217236
0.373	0.712	0.217236
0.374	0.261872	0.217236
0.375	-0.143666	0.217236
0.376	-0.438425	0.217236
0.377	-0.533809	0.217236
0.378	-0.436985	0.217617
0.379	-0.262373	0.217236
0.38	-0.110169	0.217236
0.381	0.220435	0.217617
0.382	1.24897	0.217236
0.383	1.36356	0.217236
0.384	-0.042751	0.217236
0.385	-1.60638	0.217617
0.386	-1.85502	0.217236
0.387	-0.0120374	0.217236
0.388	0.785147	0.217617
0.389	0.952778	0.217617
0.39	0.719516	0.217617
0.391	0.211144	0.217617
0.392	-0.246039	0.217617
0.393	-0.500371	0.217236
0.394	-0.476948	0.217617
0.395	-0.419795	0.217617
0.396	-0.290449	0.217617
0.397	-0.164012	0.217617
0.398	0.555396	0.217617
0.399	1.4878	0.217617
0.4	1.07002	0.217617
0.401	-0.631743	0.217617
0.402	-1.90448	0.217617
0.403	-1.22773	0.217617
0.404	0.421437	0.217617
0.405	0.850831	0.217617
0.406	0.821622	0.217617
0.407	0.461611	0.217617
0.408	0.0228956	0.217617
0.409	-0.304824	0.217617
0.41	-0.418001	0.217617
0.411	-0.424811	0.217617
0.412	-0.382119	0.217617
0.413	-0.211755	0.217617
0.414	-0.118785	0.217617
0.415	0.900606	0.217617
0.416	1.49428	0.217617
0.417	0.585601	0.217617
0.418	-1.09363	0.217617
0.419	-2.03136	0.217617
0.42	-0.537525	0.217617
0.421	0.694386	0.217617
0.422	0.916308	0.217617
0.423	0.675978	0.217617
0.424	0.243075	0.217617
0.425	-0.133876	0.217617
0.426	-0.332701	0.217617
0.427	-0.417516	0.217998
0.428	-0.37885	0.217617
0.429	-0.273253	0.217617
0.43	-0.21157	0.217617
0.431	0.0535477	0.217617
0.432	1.20866	0.217617
0.433	1.40997	0.217617
0.434	0.0455493	0.217617
0.435	-1.54094	0.217617
0.436	-1.91232	0.217617
0.437	-0.019478	0.217617
0.438	0.860572	0.217617
0.439	0.986338	0.217617
0.44	0.683292	0.217617
0.441	0.173962	0.217617
0.442	-0.284895	0.217617
0.443	-0.540084	0.217617
0.444	-0.5643	0.217617
0.445	-0.396523	0.217617
0.446	-0.137663	0.217617
0.447	-0.101933	0.217617
0.448	0.549159	0.217617
0.449	1.46774	0.217617
0.45	1.04961	0.217617
0.451	-0.672258	0.217617
0.452	-1.96899	0.217617
0.453	-1.32689	0.217617
0.454	0.467401	0.217617
0.455	0.970655	0.217617
0.456	0.922904	0.217617
0.457	0.514066	0.217617
0.458	-0.0185293	0.217617
0.459	-0.409957	0.217617
0.46	-0.587258	0.217617
0.461	-0.463933	0.217617
0.462	-0.239903	0.217617
0.463	-0.0805168	0.217617
0.464	-0.134396	0.217617
0.465	0.93353	0.217617
0.466	1.50022	0.217617
0.467	0.51219	0.217617
0.468	-1.16072	0.217617
0.469	-2.06207	0.217617
0.47	-0.615352	0.217617
0.471	0.742216	0.217617
0.472	1.01815	0.217617
0.473	0.808594	0.217617
0.474	0.303969	0.217617
0.475	-0.210456	0.217617
0.476	-0.498584	0.217617
0.477	-0.540759	0.217617
0.478	-0.350395	0.217617
0.479	-0.12473	0.217617
0.48	-0.122684	0.217998
0.481	-0.00978518	0.217998
0.482	1.14929	0.217617
0.483	1.40509	0.217617
0.484	0.0814485	0.217617
0.485	-1.46132	0.217617
0.486	-1.91069	0.217617
0.487	-0.0894856	0.217617
0.488	0.836135	0.217617
0.489	0.923531	0.217617
0.49	0.631332	0.217617
0.491	0.208762	0.217617
0.492	-0.203974	0.217617
0.493	-0.466709	0.217617
0.494	-0.50423	0.217617
0.495	-0.378329	0.217617
0.496	-0.162345	0.217617
0.497	-0.235822	0.217617
0.498	0.367933	0.217617
0.499	1.41241	0.217617
0.5	1.1864	0.217617
0.501	-0.449319	0.217617
0.502	-1.82806	0.217617
0.503	-1.43688	0.217617
0.504	0.365284	0.217617
0.505	0.9036	0.217617
0.506	0.830918	0.217617
0.507	0.460304	0.217617
0.508	0.0328151	0.217617
0.509	-0.315355	0.217617
0.51	-0.47084	0.217617
0.511	-0.378643	0.217617
0.512	-0.213087	0.217617
0.513	-0.123867	0.217617
0.514	-0.350692	0.217617
0.515	0.685269	0.217617
0.516	1.48164	0.217617
0.517	0.744573	0.217617
0.518	-0.922286	0.217617
0.519	-1.97304	0.217617
0.52	-0.703744	0.217617
0.521	0.711989	0.217617
0.522	0.904762	0.217617
0.523	0.657716	0.217617
0.524	0.277057	0.217617
0.525	-0.111387	0.217617
0.526	-0.407177	0.217617
0.527	-0.468656	0.217617
0.528	-0.35031	0.217617
0.529	-0.178037	0.217617
0.53	-0.14033	0.217617
0.531	-0.107369	0.217617
0.532	1.1114	0.217617
0.533	1.51306	0.217617
0.534	0.198008	0.217617
0.535	-1.44145	0.217617
0.536	-1.98108	0.217617
0.537	-0.199741	0.217617
0.538	0.79258	0.217617
0.539	0.953307	0.217617
0.54	0.68316	0.217617
0.541	0.26079	0.217617
0.542	-0.172871	0.217617
0.543	-0.530012	0.217617
0.544	-0.579688	0.217617
0.545	-0.30503	0.217617
0.546	-0.0277918	0.217617
0.547	-0.258179	0.217617
0.548	0.223505	0.217236
0.549	1.3465	0.217236
0.55	1.19861	0.217236
0.551	-0.400403	0.217236
0.552	-1.78351	0.217617
0.553	-1.45355	0.217236
0.554	0.39545	0.217617
0.555	0.940827	0.217236
0.556	0.854135	0.217236
0.557	0.498984	0.217236
0.558	-0.011387	0.217617
0.559	-0.481483	0.217236
0.56	-0.565201	0.217617
0.561	-0.329096	0.217617
0.562	-0.089259	0.217617
0.563	0.014868	0.217617
0.564	-0.318753	0.217617
0.565	0.570545	0.217617
0.566	1.37318	0.217236
0.567	0.757706	0.217617
0.568	-0.861496	0.217617
0.569	-1.8955	0.217617
0.57	-0.784187	0.217617
0.571	0.643166	0.217617
0.572	0.925394	0.217617
0.573	0.705359	0.217617
0.574	0.268039	0.217617
0.575	-0.149432	0.217617
0.576	-0.407478	0.217617
0.577	-0.447078	0.217617
0.578	-0.23947	0.217617
0.579	-0.0924172	0.217617
0.58	-0.174055	0.217617
0.581	-0.255752	0.217617
0.582	0.968992	0.217617
0.583	1.41202	0.217617
0.584	0.271719	0.217617
0.585	-1.22057	0.217617
0.586	-1.84	0.217617
0.587	-0.26337	0.217617
0.588	0.714664	0.217617
0.589	0.977795	0.217617
0.59	0.677723	0.217617
0.591	0.119617	0.217617
0.592	-0.280917	0.217617
0.593	-0.44566	0.217617
0.594	-0.445352	0.217617
0.595	-0.273766	0.217617
0.596	-0.0715677	0.217617
0.597	-0.249018	0.217617
0.598	0.155484	0.217617
0.599	1.32702	0.217617
0.6	1.28622	0.217617
0.601	-0.308168	0.217236
0.602	-1.74037	0.217617
0.603	-1.65307	0.217617
0.604	0.221022	0.217617
0.605	0.95543	0.217617
0.606	1.01339	0.217236
0.607	0.576377	0.217236
0.608	0.00585136	0.217236
0.609	-0.420181	0.217236
0.61	-0.540021	0.217236
0.611	-0.406612	0.217236
0.612	-0.244462	0.217236
0.613	-0.0999351	0.217617
0.614	-0.265231	0.217617
0.615	0.678401	0.217617
0.616	1.51289	0.217236
0.617	0.852225	0.217236
0.618	-0.932863	0.217617
0.619	-2.01064	0.217236
0.62	-0.932601	0.217617
0.621	0.629548	0.217236
0.622	1.01107	0.217617
0.623	0.806553	0.217617
0.624	0.304979	0.217617
0.625	-0.110488	0.217617
0.626	-0.398717	0.217617
0.627	-0.484535	0.217617
0.628	-0.37367	0.217617
0.629	-0.198161	0.217617
0.63	-0.119817	0.217617
0.631	-0.219755	0.217617
0.632	1.0096	0.217617
0.633	1.53257	0.217617
0.634	0.393513	0.217617
0.635	-1.25249	0.217617
0.636	-2.03267	0.217617
0.637	-0.396514	0.217617
0.638	0.768029	0.217617
0.639	0.993444	0.217617
0.64	0.714702	0.217617
0.641	0.193442	0.217617
0.642	-0.239918	0.217617
0.643	-0.476903	0.217617
0.644	-0.466848	0.217236
0.645	-0.242795	0.217236
0.646	0.00573485	0.217236
0.647	-0.348161	0.217236
0.648	-0.00155722	0.217617
0.649	1.24036	0.217236
0.65	1.35517	0.217236
0.651	-0.135975	0.217236
0.652	-1.58884	0.217236
0.653	-1.62929	0.217236
0.654	0.150211	0.217236
0.655	0.845541	0.217236
0.656	0.858888	0.217236
0.657	0.497969	0.217236
0.658	0.074685	0.217236
0.659	-0.283523	0.217236
0.66	-0.478761	0.217236
0.661	-0.386656	0.217236
0.662	-0.133939	0.217236
0.663	-0.0286035	0.217236
0.664	-0.57578	0.217236
0.665	0.424205	0.217236
0.666	1.51069	0.217236
0.667	1.06281	0.217236
0.668	-0.667768	0.217236
0.669	-1.88701	0.217236
0.67	-1.09986	0.217236
0.671	0.493125	0.217236
0.672	0.933823	0.217236
0.673	0.768456	0.217236
0.674	0.334123	0.217236
0.675	-0.0755302	0.217236
0.676	-0.350644	0.217236
0.677	-0.48258	0.217236
0.678	-0.350221	0.217236
0.679	-0.0238227	0.217236
0.68	-0.0445011	0.217236
0.681	-0.419751	0.217236
0.682	0.77537	0.217236
0.683	1.35598	0.217236
0.684	0.513663	0.217236
0.685	-0.98472	0.217236
0.686	-1.83013	0.217236
0.687	-0.400237	0.217236
0.688	0.6395	0.217236
0.689	0.843302	0.217236
0.69	0.639201	0.217236
0.691	0.192869	0.217236
0.692	-0.217202	0.217236
0.693	-0.477402	0.217236
0.694	-0.383878	0.217236
0.695	-0.103078	0.217236
0.696	0.0982906	0.217236
0.697	-0.39783	0.217236
0.698	-0.238783	0.217236
0.699	1.10157	0.217236
0.7	1.37728	0.217236
0.701	0.0115367	0.217236
0.702	-1.46928	0.217236
0.703	-1.61317	0.217617
0.704	0.132035	0.217236
0.705	0.792426	0.217236
0.706	0.828725	0.217236
0.707	0.49066	0.217617
0.708	0.0556758	0.217617
0.709	-0.309254	0.217236
0.71	-0.465277	0.217617
0.711	-0.376986	0.217617
0.712	-0.124187	0.217236
0.713	0.0433029	0.217236
0.714	-0.482623	0.217236
0.715	0.337346	0.217236
0.716	1.38453	0.217236
0.717	1.04315	0.217236
0.718	-0.591758	0.217236
0.719	-1.82026	0.217236
0.72	-1.13694	0.217236
0.721	0.473146	0.217236
0.722	0.900178	0.217236
0.723	0.820826	0.217236
0.724	0.365015	0.217236
0.725	-0.149434	0.217236
0.726	-0.366057	0.217236
0.727	-0.414162	0.217236
0.728	-0.276771	0.217236
0.729	-0.0533397	0.217236
0.73	-0.118275	0.217236
0.731	-0.493963	0.217236
0.732	0.750099	0.217617
0.733	1.43145	0.217236
0.734	0.560265	0.217236
0.735	-0.984873	0.217617
0.736	-1.8336	0.217236
0.737	-0.427351	0.217236
0.738	0.748904	0.217236
0.739	0.892791	0.217617
0.74	0.610957	0.217236
0.741	0.0703582	0.217236
0.742	-0.426344	0.217236
0.743	-0.543831	0.217236
0.744	-0.0760299	0.217236
0.745	-0.0178151	0.217236
0.746	-0.437391	0.217236
0.747	-0.307916	0.217236
0.748	1.07563	0.217236
0.749	1.40946	0.217236
0.75	0.122281	0.217236
0.751	-1.3646	0.217236
0.752	-1.69464	0.217236
0.753	0.0536035	0.217236
0.754	0.803935	0.217236
0.755	0.802656	0.217236
0.756	0.475762	0.217236
0.757	0.0930762	0.217236
0.758	-0.257562	0.217236
0.759	-0.436085	0.217236
0.76	-0.383685	0.217236
0.761	-0.135023	0.217236
0.762	0.0456643	0.217236
0.763	-0.504297	0.217236
0.764	0.179652	0.217236
0.765	1.31938	0.217236
0.766	1.17568	0.217236
0.767	-0.414969	0.217236
0.768	-1.71783	0.217236
0.769	-1.23392	0.217236
0.77	0.3726	0.217236
0.771	0.824034	0.217236
0.772	0.761855	0.217236
0.773	0.380029	0.217236
0.774	-0.0569092	0.217236
0.775	-0.312714	0.217236
0.776	-0.386395	0.217236
0.777	-0.312299	0.217236
0.778	-0.0601251	0.217236
0.779	-0.0475731	0.217236
0.78	-0.577972	0.217236
0.781	0.573566	0.217236
0.782	1.44874	0.217236
0.783	0.777676	0.217236
0.784	-0.856689	0.217236
0.785	-1.8656	0.217236
0.786	-0.596424	0.217236
0.787	0.598856	0.217236
0.788	0.810322	0.217236
0.789	0.635492	0.217236
0.79	0.242624	0.217236
0.791	-0.147847	0.217236
0.792	-0.365574	0.217236
0.793	-0.386975	0.217236
0.794	-0.230261	0.217236
0.795	-0.0098296	0.217236
0.796	-0.292206	0.217236
0.797	-0.307642	0.217236
0.798	1.03349	0.217236
0.799	1.4369	0.217236
0.8	0.19966	0.217236
0.801	-1.31665	0.217236
0.802	-1.78888	0.217236
0.803	-0.0575777	0.217236
0.804	0.783982	0.217236
0.805	0.865626	0.217236
0.806	0.526296	0.217236
0.807	0.0655012	0.217236
0.808	-0.272431	0.217236
0.809	-0.432936	0.217236
0.81	-0.355383	0.217617
0.811	-0.117449	0.217236
0.812	0.0521488	0.217236
0.813	-0.5382	0.217617
0.814	0.144149	0.217617
0.815	1.34342	0.217617
0.816	1.21047	0.217617
0.817	-0.378334	0.217617
0.818	-1.72977	0.217617
0.819	-1.38059	0.217617
0.82	0.329501	0.217617
0.821	0.873818	0.217236
0.822	0.864614	0.217617
0.823	0.466804	0.217617
0.824	-0.00167628	0.217617
0.825	-0.344055	0.217617
0.826	-0.496075	0.217236
0.827	-0.40687	0.217617
0.828	-0.147646	0.217617
0.829	-0.0456024	0.217236
0.83	-0.483764	0.217617
0.831	0.70126	0.217617
0.832	1.50728	0.217617
0.833	0.785735	0.217617
0.834	-0.885232	0.217617
0.835	-1.9223	0.217617
0.836	-0.755421	0.217617
0.837	0.591532	0.217617
0.838	0.896504	0.217617
0.839	0.677428	0.217617
0.84	0.280769	0.217617
0.841	-0.145485	0.217617
0.842	-0.406384	0.217617
0.843	-0.414549	0.217617
0.844	-0.211178	0.217617
0.845	0.0123797	0.217617
0.846	-0.268653	0.217617
0.847	-0.352638	0.217617
0.848	1.00596	0.217617
0.849	1.43613	0.217617
0.85	0.259124	0.217617
0.851	-1.2853	0.217617
0.852	-1.82735	0.217617
0.853	-0.137503	0.217617
0.854	0.762385	0.217617
0.855	0.889556	0.217236
0.856	0.597866	0.217617
0.857	0.138845	0.217617
0.858	-0.256947	0.217617
0.859	-0.463095	0.217617
0.86	-0.436511	0.217236
0.861	-0.184427	0.217617
0.862	0.0535986	0.217236
0.863	-0.458081	0.217236
0.864	0.0943022	0.217236
0.865	1.31585	0.217236
0.866	1.28201	0.217236
0.867	-0.269296	0.217617
0.868	-1.68246	0.217236
0.869	-1.50492	0.217236
0.87	0.261449	0.217236
0.871	0.864676	0.217236
0.872	0.866037	0.217617
0.873	0.497284	0.217236
0.874	0.00534988	0.217236
0.875	-0.39008	0.217236
0.876	-0.535875	0.217236
0.877	-0.308093	0.217617
0.878	-0.0193788	0.217617
0.879	-0.0129579	0.217617
0.88	-0.587068	0.217617
0.881	0.543051	0.217236
0.882	1.47131	0.217617
0.883	0.856207	0.217236
0.884	-0.810033	0.217236
0.885	-1.87227	0.217617
0.886	-0.811345	0.217236
0.887	0.587657	0.217236
0.888	0.8512	0.217236
0.889	0.689805	0.217236
0.89	0.299009	0.217236
0.891	-0.119448	0.217236
0.892	-0.382931	0.217617
0.893	-0.423275	0.217236
0.894	-0.22011	0.217236
0.895	0.00943068	0.217236
0.896	-0.244067	0.217236
0.897	-0.43524	0.217236
0.898	0.910094	0.217236
0.899	1.41762	0.217236
0.9	0.352936	0.217236
0.901	-1.05657	0.217236
0.902	-1.75483	0.217236
0.903	-0.298767	0.217236
0.904	0.615116	0.217236
0.905	0.843279	0.217236
0.906	0.642733	0.217236
0.907	0.192054	0.217236
0.908	-0.243244	0.217236
0.909	-0.48257	0.217236
0.91	-0.424533	0.217236
0.911	-0.132227	0.217236
0.912	0.117969	0.217236
0.913	-0.435942	0.217236
0.914	-0.0669937	0.217236
0.915	1.18698	0.217236
0.916	1.29281	0.217236
0.917	-0.120401	0.217236
0.918	-1.55351	0.217236
0.919	-1.53078	0.217236
0.92	0.204018	0.217236
0.921	0.825935	0.217236
0.922	0.825241	0.217236
0.923	0.43851	0.217236
0.924	0.000464518	0.217236
0.925	-0.30313	0.217236
0.926	-0.409875	0.217236
0.927	-0.329417	0.217236
0.928	-0.0883529	0.217236
0.929	-0.026486	0.217236
0.93	-0.619726	0.217236
0.931	0.445654	0.217236
0.932	1.47587	0.217236
0.933	1.01381	0.217236
0.934	-0.692634	0.217236
0.935	-1.87238	0.217236
0.936	-1.01816	0.217236
0.937	0.479306	0.217236
0.938	0.879418	0.217236
0.939	0.777211	0.217236
0.94	0.398843	0.217236
0.941	-0.0428908	0.217236
0.942	-0.376089	0.217236
0.943	-0.499271	0.217236
0.944	-0.347396	0.217236
0.945	-0.108274	0.217236
0.946	-0.205606	0.217236
0.947	-0.400975	0.217236
0.948	0.991173	0.217236
0.949	1.59828	0.217236
0.95	0.449724	0.217236
0.951	-1.20106	0.217236
0.952	-1.90783	0.217236
0.953	-0.352932	0.217236
0.954	0.664458	0.217236
0.955	0.825167	0.217236
0.956	0.595061	0.217236
0.957	0.209752	0.217236
0.958	-0.125498	0.217236
0.959	-0.379267	0.217236
0.96	-0.367707	0.217236
0.961	-0.186897	0.217236
0.962	-0.0383626	0.217236
0.963	-0.451578	0.217236
0.964	-0.118161	0.217236
0.965	1.16073	0.217236
0.966	1.36225	0.217236
0.967	-0.0188924	0.217236
0.968	-1.46829	0.217236
0.969	-1.58718	0.217236
0.97	0.0997466	0.217236
0.971	0.753646	0.217236
0.972	0.842586	0.217236
0.973	0.554033	0.217236
0.974	0.0839079	0.217236
0.975	-0.33907	0.217236
0.976	-0.496415	0.217236
0.977	-0.378166	0.217236
0.978	-0.122006	0.217236
0.979	0.0189048	0.217236
0.98	-0.533624	0.217236
0.981	0.403594	0.217236
0.982	1.42407	0.217236
0.983	1.03604	0.217236
0.984	-0.615392	0.217236
0.985	-1.84569	0.217236
0.986	-1.07357	0.217236
0.987	0.498179	0.217236
0.988	0.857206	0.217236
0.989	0.726802	0.217236
0.99	0.382613	0.217236
0.991	-0.0462784	0.217236
0.992	-0.380296	0.217236
0.993	-0.503541	0.217236
0.994	-0.297548	0.217236
0.995	-0.0126642	0.217236
0.996	-0.0898546	0.217236
0.997	-0.4649	0.217236
0.998	0.806158	0.217236
0.999	1.49788	0.217236
1	0.526118	0.217236
1.001	-1.10839	0.217236
1.002	-1.9508	0.217236
1.003	-0.395898	0.217236
1.004	0.749949	0.217236
1.005	0.852039	0.217236
1.006	0.582737	0.217236
1.007	0.250918	0.217236
1.008	-0.119011	0.217236
1.009	-0.427493	0.217236
1.01	-0.464196	0.217236
1.011	-0.236266	0.217236
1.012	-0.0280351	0.217236
1.013	-0.37859	0.217236
1.014	-0.0686698	0.217236
1.015	1.21652	0.217617
1.016	1.33137	0.217236
1.017	-0.048135	0.217236
1.018	-1.47232	0.217236
1.019	-1.63554	0.217236
1.02	0.127614	0.217236
1.021	0.805833	0.217236
1.022	0.821056	0.217617
1.023	0.460595	0.217236
1.024	0.0407615	0.217617
1.025	-0.249049	0.217617
1.026	-0.417015	0.217236
1.027	-0.371207	0.217236
1.028	-0.163523	0.217236
1.029	0.0388418	0.217236
1.03	-0.474793	0.217236
1.031	0.310098	0.217617
1.032	1.30347	0.217236
1.033	0.989286	0.217236
1.034	-0.483057	0.217236
1.035	-1.67314	0.217236
1.036	-1.11089	0.217236
1.037	0.455624	0.217236
1.038	0.758923	0.217236
1.039	0.663183	0.217236
1.04	0.418334	0.217236
1.041	0.0241084	0.217236
1.042	-0.322287	0.217236
1.043	-0.471376	0.217236
1.044	-0.334837	0.217236
